DATE,GE,TSS,F,TSLA,YEAR
2/25/2009,9.01,12.69,2.01,NA,2009
2/26/2009,9.1,12.56,1.98,NA,2009
2/27/2009,8.51,12.58,2,NA,2009
3/2/2009,7.6,12.23,1.88,NA,2009
3/3/2009,7.01,12.21,1.81,NA,2009
3/4/2009,6.69,12.33,1.87,NA,2009
3/5/2009,6.66,11.98,1.81,NA,2009
3/6/2009,7.06,11.82,1.7,NA,2009
3/9/2009,7.41,11.4,1.74,NA,2009
3/10/2009,8.87,12.06,1.85,NA,2009
3/11/2009,8.49,12.09,1.96,NA,2009
3/12/2009,9.57,12.42,2.1,NA,2009
3/13/2009,9.62,12.94,2.19,NA,2009
3/16/2009,9.66,12.89,2.1,NA,2009
3/17/2009,10,13.05,2.28,NA,2009
3/18/2009,10.32,13.34,2.47,NA,2009
3/19/2009,10.13,13.19,2.51,NA,2009
3/20/2009,9.54,13.03,2.75,NA,2009
3/23/2009,10.43,13.65,2.9,NA,2009
3/24/2009,10.41,13.27,2.86,NA,2009
3/25/2009,10.49,13.61,2.77,NA,2009
3/26/2009,10.9,13.93,2.94,NA,2009
3/27/2009,10.78,13.76,2.84,NA,2009
3/30/2009,9.93,13.69,2.76,NA,2009
3/31/2009,10.11,13.81,2.63,NA,2009
4/1/2009,10.17,13.98,2.74,NA,2009
4/2/2009,10.74,14.3,2.91,NA,2009
4/3/2009,10.94,14.58,3.25,NA,2009
4/6/2009,11.19,14.29,3.77,NA,2009
4/7/2009,10.65,13.75,3.49,NA,2009
4/8/2009,10.64,13.9,3.95,NA,2009
4/9/2009,11.33,14.15,4.24,NA,2009
4/13/2009,12.13,14.25,4.26,NA,2009
4/14/2009,11.51,14.21,4.3,NA,2009
4/15/2009,11.83,14.28,4.04,NA,2009
4/16/2009,12.27,14.64,4.16,NA,2009
4/17/2009,12.39,14.4,4,NA,2009
4/20/2009,11.35,14.06,3.69,NA,2009
4/21/2009,11.7,14.52,3.8,NA,2009
4/22/2009,11.8,14.47,4.28,NA,2009
4/23/2009,11.88,14.52,4.49,NA,2009
4/24/2009,12.11,14.68,5,NA,2009
4/27/2009,12.09,14.58,5.11,NA,2009
4/28/2009,12,14.5,5.19,NA,2009
4/29/2009,12.22,12.84,5.45,NA,2009
4/30/2009,12.65,12.47,5.98,NA,2009
5/1/2009,12.69,12.68,5.69,NA,2009
5/4/2009,13.1,12.73,5.88,NA,2009
5/5/2009,13.1,12.83,5.85,NA,2009
5/6/2009,13.67,12.99,6.26,NA,2009
5/7/2009,13.96,13.29,6.06,NA,2009
5/8/2009,14.53,13.71,6.24,NA,2009
5/11/2009,14.19,13.22,6.08,NA,2009
5/12/2009,13.68,13.15,5.01,NA,2009
5/13/2009,12.91,12.81,4.96,NA,2009
5/14/2009,13.04,12.91,5.16,NA,2009
5/15/2009,12.86,13,5.49,NA,2009
5/18/2009,13.47,13.19,5.5,NA,2009
5/19/2009,13.7,13.13,5.63,NA,2009
5/20/2009,13.77,13.44,5.41,NA,2009
5/21/2009,13.24,13.22,5.33,NA,2009
5/22/2009,13.1,13.35,5.26,NA,2009
5/26/2009,13.39,13.6,5.4,NA,2009
5/27/2009,12.99,13.6,5.34,NA,2009
5/28/2009,13.19,13.58,5.56,NA,2009
5/29/2009,13.48,13.65,5.75,NA,2009
6/1/2009,13.86,13.97,6.13,NA,2009
6/2/2009,13.8,14.06,6.41,NA,2009
6/3/2009,13.5,13.99,6.18,NA,2009
6/4/2009,13.75,14.13,6.36,NA,2009
6/5/2009,13.54,14.11,6.36,NA,2009
6/8/2009,13.56,14.22,6.38,NA,2009
6/9/2009,13.57,14.27,6.26,NA,2009
6/10/2009,13.4,14.36,6.19,NA,2009
6/11/2009,13.46,14.35,5.98,NA,2009
6/12/2009,13.51,14.46,6.11,NA,2009
6/15/2009,13.15,13.78,5.93,NA,2009
6/16/2009,12.78,13.61,5.67,NA,2009
6/17/2009,12.25,13.61,5.71,NA,2009
6/18/2009,11.97,13.5,5.68,NA,2009
6/19/2009,12.1,13.3,5.72,NA,2009
6/22/2009,11.52,13.15,5.38,NA,2009
6/23/2009,11.6,13.26,5.53,NA,2009
6/24/2009,11.7,13.2,5.63,NA,2009
6/25/2009,11.86,13.37,5.68,NA,2009
6/26/2009,11.75,13.46,5.61,NA,2009
6/29/2009,11.76,13.18,5.78,NA,2009
6/30/2009,11.72,13.39,6.07,NA,2009
7/1/2009,11.78,13.7,5.91,NA,2009
7/2/2009,11.46,13.34,5.89,NA,2009
7/6/2009,11.48,13.27,5.75,NA,2009
7/7/2009,11.01,13,5.53,NA,2009
7/8/2009,10.71,13,5.35,NA,2009
7/9/2009,10.86,12.97,5.63,NA,2009
7/10/2009,10.78,12.84,5.72,NA,2009
7/13/2009,11.46,12.96,5.69,NA,2009
7/14/2009,11.64,13.03,5.84,NA,2009
7/15/2009,12.24,12.8,6.05,NA,2009
7/16/2009,12.4,13.22,6.13,NA,2009
7/17/2009,11.65,13.3,6.14,NA,2009
7/20/2009,11.67,13.47,6.19,NA,2009
7/21/2009,11.47,13.63,6.2,NA,2009
7/22/2009,11.63,13.56,6.38,NA,2009
7/23/2009,11.95,13.47,6.98,NA,2009
7/24/2009,12.03,13.32,6.78,NA,2009
7/27/2009,12.32,13.39,7.27,NA,2009
7/28/2009,12.52,13.67,7.14,NA,2009
7/29/2009,12.26,14.52,7.12,NA,2009
7/30/2009,13.11,14.61,7.39,NA,2009
7/31/2009,13.4,14.68,8,NA,2009
8/3/2009,13.72,14.64,8.33,NA,2009
8/4/2009,13.82,14.64,8.3,NA,2009
8/5/2009,13.99,14.58,8.44,NA,2009
8/6/2009,14.31,14.62,8.07,NA,2009
8/7/2009,14.7,14.91,8.01,NA,2009
8/10/2009,14.57,14.86,7.72,NA,2009
8/11/2009,13.99,14.77,7.81,NA,2009
8/12/2009,14.13,15.09,7.7,NA,2009
8/13/2009,14.1,15.03,7.9,NA,2009
8/14/2009,13.92,15.11,7.83,NA,2009
8/17/2009,13.36,14.88,7.37,NA,2009
8/18/2009,13.59,15.12,7.64,NA,2009
8/19/2009,13.53,15.16,7.65,NA,2009
8/20/2009,13.81,15.07,7.68,NA,2009
8/21/2009,14.21,15.36,7.74,NA,2009
8/24/2009,14.2,15.37,7.41,NA,2009
8/25/2009,14.3,15.47,7.59,NA,2009
8/26/2009,14.11,15.62,7.61,NA,2009
8/27/2009,14.19,15.31,7.67,NA,2009
8/28/2009,14.08,15.39,7.73,NA,2009
8/31/2009,13.9,15.26,7.6,NA,2009
9/1/2009,13.34,15.03,7.24,NA,2009
9/2/2009,13.2,14.93,7.03,NA,2009
9/3/2009,13.45,15.01,7.48,NA,2009
9/4/2009,13.87,15.13,7.43,NA,2009
9/8/2009,14.5,15.25,7.3,NA,2009
9/9/2009,14.87,15.26,7.39,NA,2009
9/10/2009,14.8,15.42,7.44,NA,2009
9/11/2009,14.67,15.53,7.33,NA,2009
9/14/2009,15.35,15.59,7.39,NA,2009
9/15/2009,16,15.67,7.2,NA,2009
9/16/2009,17,15.95,7.15,NA,2009
9/17/2009,16.66,15.89,6.92,NA,2009
9/18/2009,16.5,16.02,6.94,NA,2009
9/21/2009,16.76,16.129999,6.83,NA,2009
9/22/2009,17.01,16.07,7.01,NA,2009
9/23/2009,17,16.09,7.36,NA,2009
9/24/2009,16.58,16.02,7.33,NA,2009
9/25/2009,16.370001,15.78,7.29,NA,2009
9/28/2009,16.76,16.370001,7.49,NA,2009
9/29/2009,16.709999,16.309999,7.45,NA,2009
9/30/2009,16.42,16.110001,7.21,NA,2009
10/1/2009,15.97,15.72,6.97,NA,2009
10/2/2009,15.36,15.44,6.84,NA,2009
10/5/2009,15.83,15.75,7.05,NA,2009
10/6/2009,16.08,15.96,7.14,NA,2009
10/7/2009,16.16,16,7.13,NA,2009
10/8/2009,16.219999,16.280001,7.18,NA,2009
10/9/2009,16.18,16.27,7.12,NA,2009
10/12/2009,16.33,16.299999,7.62,NA,2009
10/13/2009,16.389999,16.4,7.62,NA,2009
10/14/2009,16.84,16.59,7.66,NA,2009
10/15/2009,16.790001,16.59,7.66,NA,2009
10/16/2009,16.08,16.559999,7.42,NA,2009
10/19/2009,15.84,16.77,7.57,NA,2009
10/20/2009,15.58,16.73,7.71,NA,2009
10/21/2009,15.53,16.620001,7.78,NA,2009
10/22/2009,15.34,16.73,7.76,NA,2009
10/23/2009,15.2,16.57,7.63,NA,2009
10/26/2009,15.01,16.469999,7.47,NA,2009
10/27/2009,14.93,16.549999,7.33,NA,2009
10/28/2009,14.42,15.45,6.96,NA,2009
10/29/2009,14.87,15.98,7.3,NA,2009
10/30/2009,14.26,15.97,7,NA,2009
11/2/2009,14.47,16.23,7.58,NA,2009
11/3/2009,14.32,16.219999,7.44,NA,2009
11/4/2009,14.19,16.219999,7.27,NA,2009
11/5/2009,14.43,16.620001,7.45,NA,2009
11/6/2009,15.33,16.75,7.75,NA,2009
11/9/2009,15.85,17.040001,8.18,NA,2009
11/10/2009,15.78,16.940001,8.24,NA,2009
11/11/2009,15.83,17.16,8.33,NA,2009
11/12/2009,15.75,17.08,8.2,NA,2009
11/13/2009,15.66,17.129999,8.41,NA,2009
11/16/2009,16,17.49,8.71,NA,2009
11/17/2009,16.02,17.43,8.98,NA,2009
11/18/2009,16.09,17.4,8.94,NA,2009
11/19/2009,15.76,17.290001,8.73,NA,2009
11/20/2009,15.59,17.18,8.64,NA,2009
11/23/2009,16.02,17.540001,8.73,NA,2009
11/24/2009,16.120001,17.49,8.81,NA,2009
11/25/2009,16.18,17.5,8.81,NA,2009
11/27/2009,15.94,17.15,8.73,NA,2009
11/30/2009,16.02,17.280001,8.89,NA,2009
12/1/2009,16.17,17.549999,8.88,NA,2009
12/2/2009,16.07,17.48,9.01,NA,2009
12/3/2009,16,17.290001,8.94,NA,2009
12/4/2009,16.200001,17.549999,8.94,NA,2009
12/7/2009,16.08,17.57,8.91,NA,2009
12/8/2009,15.72,17.49,8.82,NA,2009
12/9/2009,15.66,17.219999,8.86,NA,2009
12/10/2009,15.61,17.280001,9.05,NA,2009
12/11/2009,15.92,17.299999,9,NA,2009
12/14/2009,15.95,17.440001,9.08,NA,2009
12/15/2009,15.75,17.309999,9.39,NA,2009
12/16/2009,15.69,17.49,9.49,NA,2009
12/17/2009,15.79,17.35,9.39,NA,2009
12/18/2009,15.59,17.59,9.68,NA,2009
12/21/2009,15.57,17.450001,9.67,NA,2009
12/22/2009,15.48,17.42,9.9,NA,2009
12/23/2009,15.41,17.389999,10.08,NA,2009
12/24/2009,15.44,17.43,10.13,NA,2009
12/28/2009,15.34,17.4,10.2,NA,2009
12/29/2009,15.44,17.34,10.11,NA,2009
12/30/2009,15.35,17.450001,9.99,NA,2009
12/31/2009,15.13,17.27,10,NA,2009
1/4/2010,15.45,17.209999,10.28,NA,2010
1/5/2010,15.53,17.209999,10.96,NA,2010
1/6/2010,15.45,16.889999,11.37,NA,2010
1/7/2010,16.25,16.780001,11.66,NA,2010
1/8/2010,16.6,17.02,11.69,NA,2010
1/11/2010,16.76,17,12.11,NA,2010
1/12/2010,16.77,16.940001,11.87,NA,2010
1/13/2010,16.83,17.07,11.68,NA,2010
1/14/2010,16.700001,16.98,11.76,NA,2010
1/15/2010,16.440001,16.51,11.6,NA,2010
1/19/2010,16.540001,17.08,11.75,NA,2010
1/20/2010,16.5,17.01,11.51,NA,2010
1/21/2010,16.02,14.98,11.18,NA,2010
1/22/2010,16.110001,14.69,10.52,NA,2010
1/25/2010,16.370001,14.54,11.03,NA,2010
1/26/2010,16.35,14.93,11.19,NA,2010
1/27/2010,16.299999,14.82,11.55,NA,2010
1/28/2010,16.16,14.67,11.41,NA,2010
1/29/2010,16.08,14.31,10.84,NA,2010
2/1/2010,16.25,14.54,11.12,NA,2010
2/2/2010,16.85,14.59,11.39,NA,2010
2/3/2010,16.68,14.48,11.64,NA,2010
2/4/2010,16.040001,14.51,11.06,NA,2010
2/5/2010,15.79,14.56,10.91,NA,2010
2/8/2010,15.6,14.41,10.97,NA,2010
2/9/2010,15.6,14.56,11.15,NA,2010
2/10/2010,15.69,14.34,10.94,NA,2010
2/11/2010,15.77,14.34,11.18,NA,2010
2/12/2010,15.55,14.23,11.12,NA,2010
2/16/2010,16.040001,14.37,11.32,NA,2010
2/17/2010,16.15,14.36,11.49,NA,2010
2/18/2010,16.24,14.37,11.38,NA,2010
2/19/2010,16.17,14.38,11.29,NA,2010
2/22/2010,16.25,14.4,11.21,NA,2010
2/23/2010,15.95,14.47,11.6,NA,2010
2/24/2010,16.120001,14.5,11.73,NA,2010
2/25/2010,15.92,14.45,11.78,NA,2010
2/26/2010,16.059999,14.24,11.74,NA,2010
3/1/2010,15.9,14.5,12.41,NA,2010
3/2/2010,15.9,14.4,12.22,NA,2010
3/3/2010,16.030001,14.54,12.69,NA,2010
3/4/2010,16.110001,14.55,12.79,NA,2010
3/5/2010,16.35,14.89,13,NA,2010
3/8/2010,16.27,14.96,12.93,NA,2010
3/9/2010,16.49,15.04,12.8,NA,2010
3/10/2010,16.51,15.04,12.82,NA,2010
3/11/2010,16.48,15.09,12.91,NA,2010
3/12/2010,17.040001,15.13,13.34,NA,2010
3/15/2010,17.290001,15.12,13.4,NA,2010
3/16/2010,18.07,15.13,13.49,NA,2010
3/17/2010,18.040001,15.3,14.1,NA,2010
3/18/2010,18.190001,15.22,13.73,NA,2010
3/19/2010,18.07,15.16,13.29,NA,2010
3/22/2010,18.07,15.54,13.99,NA,2010
3/23/2010,18.33,15.61,13.9,NA,2010
3/24/2010,18.450001,15.47,13.9,NA,2010
